aoi_id,city,label,label_source,prediction_probability_gated,confidence_bin,area_bin,far_bin,poi_density_bin,poi_count_bin,has_boundary_in_controlled_release,has_imagery_in_controlled_release
GBA-10-dc4f3394cd1c,Hong Kong,gated,MCGC_model_prediction,0.8453,medium,<5k_m2,<1,0.001_0.002,>5,yes,yes
GBA-10-dc52aa6dfd2b,Hong Kong,gated,MCGC_model_prediction,0.6477,low,10k_25k_m2,2_4,0_0.0005,1_2,yes,yes
GBA-10-dc53ae1b1a50,Hong Kong,open,MCGC_model_prediction,0.1153,high,<5k_m2,4_8,0,0,yes,yes
GBA-10-dc5e6cc5d022,Hong Kong,open,MCGC_model_prediction,0.0124,very_high,<5k_m2,4_8,0.0005_0.001,1_2,yes,yes
GBA-10-dc6cbac6d639,Hong Kong,open,MCGC_model_prediction,0.2877,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-dc72edabf7ab,Hong Kong,open,MCGC_model_prediction,0.0062,very_high,<5k_m2,1_2,0,0,yes,yes
GBA-10-dc75cbda7a14,Hong Kong,gated,MCGC_model_prediction,0.6944,low,<5k_m2,2_4,0.002_0.005,>5,yes,yes
GBA-10-dc7c8bee2b30,Hong Kong,open,MCGC_model_prediction,0.0184,very_high,<5k_m2,2_4,0,0,yes,yes
GBA-10-dc7f6ee362b7,Hong Kong,open,MCGC_model_prediction,0.4455,low,<5k_m2,<1,0,0,yes,yes
GBA-10-dc80a621e8a3,Hong Kong,gated,MCGC_model_prediction,0.9929,very_high,50k_100k_m2,<1,0_0.0005,1_2,yes,yes
GBA-10-dc84c87467e5,Hong Kong,open,MCGC_model_prediction,0.0596,high,<5k_m2,<1,0,0,yes,yes
GBA-10-dc881f0e66f7,Hong Kong,open,MCGC_model_prediction,0.0128,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-dc8a48892ea8,Hong Kong,open,MCGC_model_prediction,0.3120,low,<5k_m2,4_8,0,0,yes,yes
GBA-10-dc8be907987c,Hong Kong,open,MCGC_model_prediction,0.0292,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-dc9091d5590c,Hong Kong,open,MCGC_model_prediction,0.0293,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-dc975e83a72d,Hong Kong,open,MCGC_model_prediction,0.0534,high,<5k_m2,<1,0,0,yes,yes
GBA-10-dc9d38dcc58e,Hong Kong,open,MCGC_model_prediction,0.0066,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-dca1f00cf86a,Hong Kong,open,MCGC_model_prediction,0.0062,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-dca76eb3bf16,Hong Kong,open,MCGC_model_prediction,0.0440,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-dcb9092b8536,Hong Kong,open,MCGC_model_prediction,0.0208,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-dcbe77b165e9,Hong Kong,open,MCGC_model_prediction,0.3201,low,<5k_m2,<1,0.002_0.005,3_5,yes,yes
GBA-10-dcc5ddd62eec,Hong Kong,open,MCGC_model_prediction,0.1836,medium,<5k_m2,>=8,0,0,yes,yes
GBA-10-dcccbb16d027,Hong Kong,open,MCGC_model_prediction,0.0179,very_high,<5k_m2,4_8,0,0,yes,yes
GBA-10-dccfa8a022b9,Hong Kong,gated,MCGC_model_prediction,0.9189,high,10k_25k_m2,1_2,0,0,yes,yes
GBA-10-dcd1afd08c6a,Hong Kong,gated,MCGC_model_prediction,0.8702,high,10k_25k_m2,2_4,0,0,yes,yes
GBA-10-dcd6375120a2,Hong Kong,open,MCGC_model_prediction,0.1518,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-dcd6ec21fba6,Hong Kong,open,MCGC_model_prediction,0.0248,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-dcf5a970a110,Hong Kong,gated,MCGC_model_prediction,0.7881,medium,<5k_m2,>=8,>=0.005,>5,yes,yes
GBA-10-dcfb1ef8ac7a,Hong Kong,open,MCGC_model_prediction,0.0318,very_high,<5k_m2,4_8,0,0,yes,yes
GBA-10-dcfd9a6e26b2,Hong Kong,open,MCGC_model_prediction,0.2641,medium,<5k_m2,4_8,0,0,yes,yes
GBA-10-dd0ce6bd017a,Hong Kong,open,MCGC_model_prediction,0.0067,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-dd10f133fbf2,Hong Kong,open,MCGC_model_prediction,0.0066,very_high,<5k_m2,>=8,>=0.005,1_2,yes,yes
GBA-10-dd111ef19da8,Hong Kong,open,MCGC_model_prediction,0.4399,low,<5k_m2,<1,0,0,yes,yes
GBA-10-dd28978816ad,Hong Kong,open,MCGC_model_prediction,0.2837,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-dd335a000139,Hong Kong,open,MCGC_model_prediction,0.0851,high,<5k_m2,2_4,0,0,yes,yes
GBA-10-dd439570ad7c,Hong Kong,open,MCGC_model_prediction,0.0098,very_high,<5k_m2,4_8,0,0,yes,yes
GBA-10-dd46a8566c45,Hong Kong,open,MCGC_model_prediction,0.0587,high,<5k_m2,>=8,0,0,yes,yes
GBA-10-dd5077db5f99,Hong Kong,open,MCGC_model_prediction,0.2995,medium,5k_10k_m2,<1,0,0,yes,yes
GBA-10-dd5540b48cc0,Hong Kong,open,MCGC_model_prediction,0.4709,low,10k_25k_m2,<1,0,0,yes,yes
GBA-10-dd5bb0173e43,Hong Kong,gated,MCGC_model_prediction,0.9629,very_high,10k_25k_m2,<1,0,0,yes,yes
GBA-10-dd600a5105a3,Hong Kong,open,MCGC_model_prediction,0.1609,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-dd65c5cc9dce,Hong Kong,open,MCGC_model_prediction,0.2152,medium,10k_25k_m2,<1,0_0.0005,3_5,yes,yes
GBA-10-dd690b04bfe1,Hong Kong,open,MCGC_model_prediction,0.0190,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-dd847fe2968b,Hong Kong,open,MCGC_model_prediction,0.0867,high,<5k_m2,<1,0.002_0.005,1_2,yes,yes
GBA-10-dd850082d743,Hong Kong,open,MCGC_model_prediction,0.0104,very_high,<5k_m2,4_8,0,0,yes,yes
GBA-10-dd89ecf1d4fa,Hong Kong,open,MCGC_model_prediction,0.0821,high,<5k_m2,<1,0,0,yes,yes
GBA-10-dd93931f3c23,Hong Kong,gated,MCGC_model_prediction,0.9045,high,<5k_m2,<1,0,0,yes,yes
GBA-10-dd9a1da5720c,Hong Kong,open,MCGC_model_prediction,0.0064,very_high,<5k_m2,1_2,0,0,yes,yes
GBA-10-dda2c4ce71ef,Hong Kong,open,MCGC_model_prediction,0.0143,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-dda46e5ee5aa,Hong Kong,open,MCGC_model_prediction,0.0242,very_high,<5k_m2,>=8,0.002_0.005,1_2,yes,yes
GBA-10-dda6d64d014f,Hong Kong,open,MCGC_model_prediction,0.0161,very_high,<5k_m2,2_4,0,0,yes,yes
GBA-10-dda783a8dd03,Hong Kong,open,MCGC_model_prediction,0.1960,medium,<5k_m2,>=8,0,0,yes,yes
GBA-10-dda927fbede1,Hong Kong,open,MCGC_model_prediction,0.0141,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-ddaac7834df2,Hong Kong,open,MCGC_model_prediction,0.3707,low,10k_25k_m2,2_4,0,0,yes,yes
GBA-10-ddabb05a972c,Hong Kong,open,MCGC_model_prediction,0.0178,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-ddb2dfc08f33,Hong Kong,gated,MCGC_model_prediction,0.5552,low,<5k_m2,2_4,0_0.0005,1_2,yes,yes
GBA-10-ddb7df882348,Hong Kong,gated,MCGC_model_prediction,0.9866,very_high,50k_100k_m2,2_4,0_0.0005,>5,yes,yes
GBA-10-ddbcfb8678cb,Hong Kong,gated,MCGC_model_prediction,0.9662,very_high,10k_25k_m2,2_4,0.001_0.002,>5,yes,yes
GBA-10-ddc34818b4da,Hong Kong,open,MCGC_model_prediction,0.0101,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-ddd194fbfed0,Hong Kong,open,MCGC_model_prediction,0.1860,medium,<5k_m2,1_2,0,0,yes,yes
GBA-10-ddd2f2265677,Hong Kong,open,MCGC_model_prediction,0.2861,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-ddd97dfec107,Hong Kong,open,MCGC_model_prediction,0.0066,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-dde238647ea7,Hong Kong,open,MCGC_model_prediction,0.0188,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-dde46975fcfa,Hong Kong,open,MCGC_model_prediction,0.3623,low,<5k_m2,1_2,0,0,yes,yes
GBA-10-dde96e2c09e5,Hong Kong,gated,MCGC_model_prediction,0.5238,low,<5k_m2,4_8,0,0,yes,yes
GBA-10-ddeb5ceb7cc3,Hong Kong,open,MCGC_model_prediction,0.0316,very_high,<5k_m2,1_2,0_0.0005,1_2,yes,yes
GBA-10-de0626d32783,Hong Kong,open,MCGC_model_prediction,0.1141,high,<5k_m2,>=8,0,0,yes,yes
GBA-10-de0b0f29301d,Hong Kong,gated,MCGC_model_prediction,0.9417,high,5k_10k_m2,<1,0,0,yes,yes
GBA-10-de0ee07d8cc2,Hong Kong,open,MCGC_model_prediction,0.0614,high,<5k_m2,<1,0,0,yes,yes
GBA-10-de0fffe121ba,Hong Kong,open,MCGC_model_prediction,0.0544,high,<5k_m2,4_8,0.001_0.002,1_2,yes,yes
GBA-10-de104c1e1932,Hong Kong,gated,MCGC_model_prediction,0.9823,very_high,5k_10k_m2,2_4,0,0,yes,yes
GBA-10-de1c4c296c1c,Hong Kong,open,MCGC_model_prediction,0.3619,low,<5k_m2,<1,0,0,yes,yes
GBA-10-de2057419b22,Hong Kong,gated,MCGC_model_prediction,0.8530,high,<5k_m2,1_2,0.002_0.005,>5,yes,yes
GBA-10-de24376ab771,Hong Kong,open,MCGC_model_prediction,0.3377,low,<5k_m2,<1,0,0,yes,yes
GBA-10-de3b1e1a04a7,Hong Kong,gated,MCGC_model_prediction,0.7034,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-de4446ff3b4a,Hong Kong,open,MCGC_model_prediction,0.0308,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-de45cd13daef,Hong Kong,open,MCGC_model_prediction,0.1153,high,5k_10k_m2,<1,0,0,yes,yes
GBA-10-de4c0688c3e4,Hong Kong,gated,MCGC_model_prediction,0.5253,low,<5k_m2,<1,0,0,yes,yes
GBA-10-de4d3a9d9449,Hong Kong,gated,MCGC_model_prediction,0.9740,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-de58dc48e72f,Hong Kong,open,MCGC_model_prediction,0.0059,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-de5b0a715d73,Hong Kong,open,MCGC_model_prediction,0.0152,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-de5e0f16285a,Hong Kong,open,MCGC_model_prediction,0.0288,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-de6758bf6113,Hong Kong,gated,MCGC_model_prediction,0.9896,very_high,25k_50k_m2,<1,0,0,yes,yes
GBA-10-de6a06f3d713,Hong Kong,open,MCGC_model_prediction,0.2660,medium,<5k_m2,>=8,0.001_0.002,1_2,yes,yes
GBA-10-de6abd5d2df7,Hong Kong,open,MCGC_model_prediction,0.0052,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-de6edafcbdc4,Hong Kong,open,MCGC_model_prediction,0.2197,medium,<5k_m2,2_4,0.002_0.005,3_5,yes,yes
GBA-10-de88e07f3433,Hong Kong,open,MCGC_model_prediction,0.0919,high,<5k_m2,4_8,0,0,yes,yes
GBA-10-de8b98707845,Hong Kong,open,MCGC_model_prediction,0.1923,medium,<5k_m2,2_4,0,0,yes,yes
GBA-10-de8dff368013,Hong Kong,open,MCGC_model_prediction,0.3541,low,<5k_m2,>=8,0,0,yes,yes
GBA-10-de9c52cd0bdd,Hong Kong,gated,MCGC_model_prediction,0.9920,very_high,50k_100k_m2,1_2,0_0.0005,3_5,yes,yes
GBA-10-de9cd5acc775,Hong Kong,open,MCGC_model_prediction,0.0295,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-de9f3ef70df3,Hong Kong,open,MCGC_model_prediction,0.0251,very_high,25k_50k_m2,<1,0_0.0005,3_5,yes,yes
GBA-10-dea125a00236,Hong Kong,gated,MCGC_model_prediction,0.7048,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-dea42aa52e7e,Hong Kong,open,MCGC_model_prediction,0.1794,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-dea95a9e26cc,Hong Kong,open,MCGC_model_prediction,0.3995,low,<5k_m2,>=8,0,0,yes,yes
GBA-10-deb38334f394,Hong Kong,gated,MCGC_model_prediction,0.8835,high,<5k_m2,<1,0,0,yes,yes
GBA-10-deb3fe136d23,Hong Kong,open,MCGC_model_prediction,0.3250,low,<5k_m2,<1,0.001_0.002,1_2,yes,yes
GBA-10-deb8665b251a,Hong Kong,open,MCGC_model_prediction,0.0082,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-deb9c52c0e30,Hong Kong,open,MCGC_model_prediction,0.3017,low,5k_10k_m2,4_8,0,0,yes,yes
GBA-10-debc09211cb0,Hong Kong,gated,MCGC_model_prediction,0.9532,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-dec453b5a896,Hong Kong,open,MCGC_model_prediction,0.0075,very_high,<5k_m2,<1,>=0.005,1_2,yes,yes
GBA-10-ded24ac3e620,Hong Kong,open,MCGC_model_prediction,0.0079,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-ded7717fbe49,Hong Kong,open,MCGC_model_prediction,0.4851,low,<5k_m2,<1,0,0,yes,yes
GBA-10-dedd481951ae,Hong Kong,open,MCGC_model_prediction,0.0128,very_high,5k_10k_m2,<1,0,0,yes,yes
GBA-10-dee6085cb6eb,Hong Kong,open,MCGC_model_prediction,0.0080,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-deeb24150b71,Hong Kong,open,MCGC_model_prediction,0.0267,very_high,5k_10k_m2,<1,0,0,yes,yes
GBA-10-deebbf4e0018,Hong Kong,open,MCGC_model_prediction,0.3277,low,<5k_m2,<1,0,0,yes,yes
GBA-10-def073cf52b1,Hong Kong,open,MCGC_model_prediction,0.4529,low,<5k_m2,4_8,0.0005_0.001,1_2,yes,yes
GBA-10-deffd3fb4537,Hong Kong,gated,MCGC_model_prediction,0.9219,high,<5k_m2,>=8,>=0.005,1_2,yes,yes
GBA-10-df12155c795a,Hong Kong,open,MCGC_model_prediction,0.0119,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-df2116e391a6,Hong Kong,gated,MCGC_model_prediction,0.5762,low,<5k_m2,>=8,0_0.0005,1_2,yes,yes
GBA-10-df2e374bc785,Hong Kong,open,MCGC_model_prediction,0.0162,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-df31f0af0a33,Hong Kong,open,MCGC_model_prediction,0.0051,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-df42fa854ca1,Hong Kong,open,MCGC_model_prediction,0.0754,high,<5k_m2,<1,0,0,yes,yes
GBA-10-df49f81a6234,Hong Kong,open,MCGC_model_prediction,0.0168,very_high,<5k_m2,<1,>=0.005,3_5,yes,yes
GBA-10-df4bc48762fe,Hong Kong,open,MCGC_model_prediction,0.0140,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-df6828b8cb62,Hong Kong,open,MCGC_model_prediction,0.0120,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-df73cfe4afd1,Hong Kong,gated,MCGC_model_prediction,0.5337,low,10k_25k_m2,<1,0,0,yes,yes
GBA-10-df7ee161f345,Hong Kong,open,MCGC_model_prediction,0.0080,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-df84813c0fa7,Hong Kong,gated,MCGC_model_prediction,0.9880,very_high,>=100k_m2,2_4,0_0.0005,1_2,yes,yes
GBA-10-df8d3243a86f,Hong Kong,open,MCGC_model_prediction,0.0279,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-df93ea2f4480,Hong Kong,gated,MCGC_model_prediction,0.6935,low,10k_25k_m2,4_8,0_0.0005,3_5,yes,yes
GBA-10-df98d571f687,Hong Kong,open,MCGC_model_prediction,0.1474,high,25k_50k_m2,<1,0_0.0005,1_2,yes,yes
GBA-10-dfa6f8b51b3a,Hong Kong,open,MCGC_model_prediction,0.4292,low,10k_25k_m2,1_2,0,0,yes,yes
GBA-10-dfa90ec07b58,Hong Kong,gated,MCGC_model_prediction,0.9422,high,5k_10k_m2,1_2,0,0,yes,yes
GBA-10-dfab24b4e3a8,Hong Kong,open,MCGC_model_prediction,0.3769,low,<5k_m2,>=8,0,0,yes,yes
GBA-10-dfab7c6b9190,Hong Kong,open,MCGC_model_prediction,0.4201,low,<5k_m2,<1,0,0,yes,yes
GBA-10-dfbdab33382f,Hong Kong,open,MCGC_model_prediction,0.0562,high,10k_25k_m2,<1,0_0.0005,1_2,yes,yes
GBA-10-dfbdc0ae433d,Hong Kong,gated,MCGC_model_prediction,0.8591,high,<5k_m2,1_2,0.0005_0.001,1_2,yes,yes
GBA-10-dfcf3eb2325a,Hong Kong,open,MCGC_model_prediction,0.4121,low,25k_50k_m2,1_2,0_0.0005,1_2,yes,yes
GBA-10-dfd5b85d4708,Hong Kong,open,MCGC_model_prediction,0.4397,low,<5k_m2,<1,0,0,yes,yes
GBA-10-dfd956bc06a4,Hong Kong,open,MCGC_model_prediction,0.1607,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-dfde507f7bad,Hong Kong,gated,MCGC_model_prediction,0.8406,medium,5k_10k_m2,<1,0,0,yes,yes
GBA-10-dfecf029a766,Hong Kong,gated,MCGC_model_prediction,0.6574,low,5k_10k_m2,<1,0,0,yes,yes
GBA-10-dff06c044cf1,Hong Kong,open,MCGC_model_prediction,0.0116,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-dff6f5c86574,Hong Kong,open,MCGC_model_prediction,0.2331,medium,<5k_m2,>=8,0,0,yes,yes
GBA-10-dff74a7c2220,Hong Kong,open,MCGC_model_prediction,0.3623,low,<5k_m2,>=8,0,0,yes,yes
GBA-10-dffddfde1b34,Hong Kong,open,MCGC_model_prediction,0.0170,very_high,<5k_m2,>=8,0.001_0.002,1_2,yes,yes
GBA-10-e0098e3d3099,Hong Kong,open,MCGC_model_prediction,0.0055,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-e011a370e426,Hong Kong,open,MCGC_model_prediction,0.2317,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-e020a7c7677b,Hong Kong,open,MCGC_model_prediction,0.0321,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-e0270a5816d1,Hong Kong,open,MCGC_model_prediction,0.0151,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-e02797f99580,Hong Kong,open,MCGC_model_prediction,0.0316,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-e0289351eb61,Hong Kong,gated,MCGC_model_prediction,0.5554,low,10k_25k_m2,1_2,0,0,yes,yes
GBA-10-e02a630748bc,Hong Kong,gated,MCGC_model_prediction,0.6908,low,5k_10k_m2,<1,0,0,yes,yes
GBA-10-e02e5b9c552f,Hong Kong,gated,MCGC_model_prediction,0.6220,low,10k_25k_m2,<1,0,0,yes,yes
GBA-10-e02e715e8541,Hong Kong,open,MCGC_model_prediction,0.2751,medium,<5k_m2,2_4,0.002_0.005,3_5,yes,yes
GBA-10-e034b2983c93,Hong Kong,gated,MCGC_model_prediction,0.5758,low,10k_25k_m2,2_4,0,0,yes,yes
GBA-10-e0358609d7ed,Hong Kong,gated,MCGC_model_prediction,0.6475,low,10k_25k_m2,1_2,0,0,yes,yes
GBA-10-e03f78917d39,Hong Kong,open,MCGC_model_prediction,0.3509,low,5k_10k_m2,<1,0,0,yes,yes
GBA-10-e041106ef394,Hong Kong,open,MCGC_model_prediction,0.0171,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-e042d7a762fb,Hong Kong,open,MCGC_model_prediction,0.0594,high,<5k_m2,2_4,0.0005_0.001,1_2,yes,yes
GBA-10-e05a891122b1,Hong Kong,open,MCGC_model_prediction,0.0427,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-e05b215b388d,Hong Kong,open,MCGC_model_prediction,0.0086,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-e0604f993692,Hong Kong,open,MCGC_model_prediction,0.1330,high,<5k_m2,<1,0,0,yes,yes
GBA-10-e0674e9aa323,Hong Kong,open,MCGC_model_prediction,0.0579,high,<5k_m2,<1,0,0,yes,yes
GBA-10-e06db5efa908,Hong Kong,open,MCGC_model_prediction,0.0200,very_high,<5k_m2,2_4,0,0,yes,yes
GBA-10-e06e57af0b1f,Hong Kong,open,MCGC_model_prediction,0.0318,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-e06f52dcf01b,Hong Kong,gated,MCGC_model_prediction,0.9209,high,<5k_m2,2_4,0.001_0.002,3_5,yes,yes
GBA-10-e0765ddec3bf,Hong Kong,open,MCGC_model_prediction,0.0193,very_high,<5k_m2,4_8,0,0,yes,yes
GBA-10-e07cb4139b91,Hong Kong,open,MCGC_model_prediction,0.0346,very_high,<5k_m2,>=8,>=0.005,1_2,yes,yes
GBA-10-e0860cd20c09,Hong Kong,open,MCGC_model_prediction,0.3530,low,<5k_m2,4_8,0,0,yes,yes
GBA-10-e0944f5956a6,Hong Kong,open,MCGC_model_prediction,0.0292,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-e0a19720f489,Hong Kong,open,MCGC_model_prediction,0.0059,very_high,<5k_m2,1_2,0,0,yes,yes
GBA-10-e0ad3d9c306b,Hong Kong,gated,MCGC_model_prediction,0.7271,medium,<5k_m2,1_2,0,0,yes,yes
GBA-10-e0ad629b73c2,Hong Kong,open,MCGC_model_prediction,0.0056,very_high,<5k_m2,>=8,>=0.005,1_2,yes,yes
GBA-10-e0b0d7163fe0,Hong Kong,open,MCGC_model_prediction,0.0973,high,<5k_m2,<1,0,0,yes,yes
GBA-10-e0b500a48685,Hong Kong,gated,MCGC_model_prediction,0.8736,high,<5k_m2,1_2,0,0,yes,yes
GBA-10-e0c54fac15ad,Hong Kong,open,MCGC_model_prediction,0.1171,high,>=100k_m2,<1,0_0.0005,3_5,yes,yes
GBA-10-e0c5a7e300d7,Hong Kong,gated,MCGC_model_prediction,0.6682,low,10k_25k_m2,<1,0,0,yes,yes
GBA-10-e0cb29c53007,Hong Kong,open,MCGC_model_prediction,0.3563,low,<5k_m2,>=8,0,0,yes,yes
GBA-10-e0cc6281f956,Hong Kong,open,MCGC_model_prediction,0.2935,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-e0cd412074f3,Hong Kong,open,MCGC_model_prediction,0.3104,low,<5k_m2,>=8,0,0,yes,yes
GBA-10-e0cf66e02191,Hong Kong,gated,MCGC_model_prediction,0.9833,very_high,25k_50k_m2,4_8,0_0.0005,>5,yes,yes
GBA-10-e0d93692d420,Hong Kong,open,MCGC_model_prediction,0.0065,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-e0dfdd27234f,Hong Kong,open,MCGC_model_prediction,0.0403,very_high,<5k_m2,2_4,0,0,yes,yes
GBA-10-e0e1c8983578,Hong Kong,gated,MCGC_model_prediction,0.6669,low,10k_25k_m2,<1,0,0,yes,yes
GBA-10-e0ebd7e8e71e,Hong Kong,open,MCGC_model_prediction,0.0074,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-e0f148671578,Hong Kong,open,MCGC_model_prediction,0.1269,high,<5k_m2,>=8,0,0,yes,yes
GBA-10-e0f1838691e0,Hong Kong,open,MCGC_model_prediction,0.3419,low,<5k_m2,<1,0,0,yes,yes
GBA-10-e0fc647b0d17,Hong Kong,open,MCGC_model_prediction,0.0092,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-e1067aae9816,Hong Kong,open,MCGC_model_prediction,0.1201,high,<5k_m2,<1,0,0,yes,yes
GBA-10-e109590cc808,Hong Kong,open,MCGC_model_prediction,0.0056,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-e10a3fedce7a,Hong Kong,open,MCGC_model_prediction,0.3659,low,<5k_m2,>=8,0,0,yes,yes
GBA-10-e11d294d8be7,Hong Kong,open,MCGC_model_prediction,0.0500,high,<5k_m2,<1,0,0,yes,yes
GBA-10-e124d73b7f76,Hong Kong,open,MCGC_model_prediction,0.0054,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-e12946f8f064,Hong Kong,open,MCGC_model_prediction,0.0857,high,<5k_m2,1_2,0,0,yes,yes
GBA-10-e13d347a1840,Hong Kong,open,MCGC_model_prediction,0.4510,low,<5k_m2,<1,0,0,yes,yes
GBA-10-e13eadff3c7d,Hong Kong,open,MCGC_model_prediction,0.0129,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-e146c1261a4a,Hong Kong,gated,MCGC_model_prediction,0.9748,very_high,25k_50k_m2,1_2,0_0.0005,>5,yes,yes
GBA-10-e153546fed64,Hong Kong,gated,MCGC_model_prediction,0.9936,very_high,50k_100k_m2,2_4,0_0.0005,>5,yes,yes
GBA-10-e1580b9741f2,Hong Kong,gated,MCGC_model_prediction,0.6763,low,5k_10k_m2,<1,0,0,yes,yes
GBA-10-e1610ad0c6a5,Hong Kong,gated,MCGC_model_prediction,0.8122,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-e168a17065c6,Hong Kong,open,MCGC_model_prediction,0.4473,low,10k_25k_m2,<1,0,0,yes,yes
GBA-10-e169a855f0e7,Hong Kong,open,MCGC_model_prediction,0.0225,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-e1762edbb424,Hong Kong,open,MCGC_model_prediction,0.1373,high,<5k_m2,2_4,0,0,yes,yes
GBA-10-e17f2dd7b69f,Hong Kong,open,MCGC_model_prediction,0.0862,high,<5k_m2,2_4,0,0,yes,yes
GBA-10-e18008765f79,Hong Kong,gated,MCGC_model_prediction,0.8817,high,5k_10k_m2,<1,0,0,yes,yes
GBA-10-e180b6f07e36,Hong Kong,open,MCGC_model_prediction,0.0320,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-e1876a4e7adf,Hong Kong,gated,MCGC_model_prediction,0.7140,medium,10k_25k_m2,<1,0,0,yes,yes
GBA-10-e18877eacb93,Hong Kong,open,MCGC_model_prediction,0.3007,low,<5k_m2,<1,0,0,yes,yes
GBA-10-e188bd30dc65,Hong Kong,gated,MCGC_model_prediction,0.9450,high,10k_25k_m2,2_4,0,0,yes,yes
GBA-10-e189d8f6f2af,Hong Kong,open,MCGC_model_prediction,0.2766,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-e1938c640883,Hong Kong,gated,MCGC_model_prediction,0.9729,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-e19528dd90b3,Hong Kong,gated,MCGC_model_prediction,0.8697,high,5k_10k_m2,<1,0_0.0005,1_2,yes,yes
GBA-10-e1960296c42c,Hong Kong,open,MCGC_model_prediction,0.0233,very_high,<5k_m2,4_8,0.002_0.005,1_2,yes,yes
GBA-10-e1a7a8199d61,Hong Kong,open,MCGC_model_prediction,0.4322,low,<5k_m2,4_8,0,0,yes,yes
GBA-10-e1a7d88d5a1e,Hong Kong,open,MCGC_model_prediction,0.1520,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-e1aac8e18e34,Hong Kong,gated,MCGC_model_prediction,0.5155,low,<5k_m2,<1,0,0,yes,yes
GBA-10-e1b51c46fa13,Hong Kong,open,MCGC_model_prediction,0.0318,very_high,<5k_m2,<1,0,0,yes,yes
